sku,name,stock,price,notes
LEDT528,LED TUBE 5FT  28W DL -ALIMA (GRM),34.000,1.850,
GLWB-1,GARDEN LIGHT W BASE SINGLE,34.000,3.000,
LDL0830-5,"LED DOWN LIGHT 8"" 30W COB - PRESTON",34.000,3.000,
LEPRS08-7,"LED SURFACE LIGHT RD ADJ. 8"" 45W - VICTORY",33.000,3.000,
GIPS040,GI PLAIN SADDLE 40MM,33.000,0.150,
WHS20,WP ISOLATOR 20A SPN - SCHNEIDER,33.000,4.800,
DSO8080,PVC ADAPTABLE BOX 5X5X2 WP - ANDELI,33.000,0.700,
FLT21T5-2,FL TUBE T5 3FT 21W - GE / OSRAM,33.000,1.500,
TMFMS18,TESTER MULTI FUNCTION-MEET  (V/ALERT),33.000,1.000,
BATRCAAA,BATTERY RECHARGABLE AAA - DURACELL,33.000,1.500,
ST700C,MICROWAVE SENSOR CEILING MOUNT  - STARLUX,33.000,5.500,
LEDWP240-3,LED WP FITTING 2x 4FT -BENNA,33.000,3.500,
607205,"SCREW DRIVER 125MM 5"" INSU - CROWNMAN",33.000,1.200,
SA880,SLEEV ANCHOR 8X80MM,33.000,0.100,
EFR150GM-2,EX FAN ROUND 15CM GLASS MOUNT - RR,33.000,3.500,
EXS1304-4,EXT SOCKET 13A 4W - SWE,33.000,3.500,
LDL0825-1DL,"LED DOWN LIGHT 8"" 25W - HYUNDAI (5YEARS)",32.000,5.800,
LEPSS08-1,"LED SURFACE LIGHT SQ 8"" 20W - MAX / LEON",32.000,2.000,
PPRSK012,"PPR SOCKET 1/2""",32.000,0.100,
EFP25CM-6,EX FAN PVC SQUARE 25CM - FANCY,32.000,6.000,
PEHP100-2,"PVC ELBOW HP 4"" 90D",32.000,1.000,
DEF150-9,DUCT EX FAN 150MM - CAPITAL (A/SHUTTER),32.000,8.500,
PRD100075,"PVC REDUCER BUSH HP 4X3""",32.000,0.500,
LEPRF08-12,"LED PANEL RD 8"" 24W FLUSH-PHILIPS",32.000,3.500,
PEHP025-1,"PVC ELBOW HP 1"" 45D",31.000,0.250,
GIN1050M,GI BOLT NUT M10X50MM,31.000,0.150,
MCAP0025UF,MOTOR CAPACITOR 25UF,31.000,0.000,
CSRC060,CABLE SAFETY ROUND COVER 60MM,31.000,0.800,
LC-405-2,UTILITY KNIFE -JUMBO,31.000,1.000,
AVHT-B,ANGLE VALVE BOSINI H/T B211,31.000,1.500,
613205,SWITCH 10A 3G 2W - MILAC,31.000,1.200,
PVCINS02,"INSULATION TAP 2"" BLACK",30.000,0.450,
LEDCL06B22,LED CANDLE LAMP 6W B22 FR   - IMAGE,30.000,1.000,
LEDB3002,LED BULB 30W E27 - MX,30.000,1.500,
PVCS012,"POLY CLIP 1/2""",30.000,0.100,
LEDWP240-2,LED WP FITTING 2x4FT - RR,30.000,6.000,
PPHP082,"PVC PIPE HP 3"" 82MM",30.000,3.000,
GIPS050,GI PLAIN SADDLE 50MM,30.000,0.200,
KOPP25-1,KOPEX PIPE 25MM X 30MTR - UK,30.000,1.200,
PPHP050,"PVC PIPE HP 2"" 50MM 1X4MTR",30.000,1.800,
LESF303-2,"LED SPOT LIGHT FITTING 3"" 3W - LIPER",30.000,2.000,
PEHP100-1,"PVC ELBOW HP 4"" 45D",30.000,0.550,
SSSC100,SCREW SS 100MM,30.000,0.075,
CGBW20S,BRASS CABLE GLAND BW 20S,30.000,0.800,
LEDGL20,LED SPIKE LIGHT 20W WW - ROLA,30.000,3.500,
FLT04038,FL TUBE 4FT 40W DL 38MM RS -GE,30.000,0.800,
RBWNM40,ROOFING BOLT & NUT M6X40MM,30.000,0.060,
DSO2002,PVC ADAPTABLE BOX WP 3X3X3,30.000,0.600,
S2T80,LED MIRROR LIGHT 2FT 8W - PRESTON,30.000,1.500,
LEPRF10-2,"LED PANEL RD 10"" 30W FLUSH - MAX",30.000,1.200,
PVCC060B,PVC CONNECTOR STRIP 60A - BLACK,30.000,0.800,
GIFIXTB1080,GI FIX THROUGH BOLT M10X80,30.000,0.150,
CF1400-4,"CEILING FAN 56"" (1400MM) - INDIGO",30.000,7.500,
GT2182,"CLEAR D/S MOUNT TAPE 1.8CMX2M 1/2""-HAODEAR",30.000,1.000,
GLSR40B22,GLS LAMP ROUND 40W 240V B22,30.000,0.300,
LDLGU10048,LED DICHROIC LAMP 4.9W GU10 WW DIMMABLE   - PHILIPS,30.000,2.500,
6A2P019,6A  M/F 2PIN PLUG & SOCKET (1019),30.000,0.500,
LHP0E27-3,LAMP HOLDER PENDENT E27 WH 1 IN 2 OUT,30.000,0.500,
MD5050-5,LED STRIP 5050 RGB W REMOTE 5M-MODI,30.000,5.000,
PSHP075,"PVC SOCKET HP 3""",30.000,0.500,
CTW20025-1,CABLE TIES W MARKER HOLDER 2.5X200,30.000,1.500,
SHUTTAF-1,SHUTT-OFF SET (BONJOUR) -ITALY,29.000,1.500,
SSCD4,"SS CUTTING DISC 4.1/2""  - ROBTEC",29.000,0.800,
COPAV20,"COPPER ANGLE VALVE 1/2"" - MILANO (STOLEBERG)",29.000,1.800,
LEPRF10-3,"LED PANEL RD 10"" 30W FLUSH - MX",29.000,2.000,
DLBST-2,DOME LIGHT BASE W STAND STRAIGHT,29.000,1.200,
SOLDW15,SOLDERING WIRE 1.5MM,29.000,2.500,
TCRJ11-1,TELEPHONE CONNECTOR RJ11 6PIN,29.000,0.100,
NR03,NYLON ROPE  3M X 50Y,29.000,1.000,
PRD050045,"PVC REDUCER BUSH HP 2X1-1/2""",29.000,0.500,
VT6885,TESTER MULTI FUNCTION-  6885-48,29.000,2.000,
LEDB0501,LED BULB 5W E27  CW/WH,28.000,1.200,
PLL2P13-3,PL LAMP 13W 240V 2PIN - GE / PHILIPS,28.000,1.300,
LEDTL30-1,LED TRACK LIGHT 220V  30W WH-BODY WW- VMAX,28.000,4.500,
EXS1323-2,EXT SOCKET 13A 2W /3MTR-PRESTON,28.000,3.000,
ESLP14ES-1,E SAVING LAMP 14W E27 DL-GE,28.000,1.500,
PSHP050,"PVC SOCKET HP 2""",28.000,0.500,
617071,SWITCH 20A DP W NEON - BELANKO,27.000,2.000,
LEDFB06-3,LED FILAMENT LAMP 6W E27 WW-OMAXE,27.000,1.000,
730095,PVC BLANK PLATE 3X3 - SYNERGY,27.000,0.650,
SANDPP,SAND PAPER-60CM,27.000,0.150,
MSNM10,NUT 10MM FINE THREADED,27.000,0.600,
GGBL3010NIS,SW SOCKET 13A 1G - SCHNEIDER/ LISSE,26.000,1.000,
CAPL1235,CAPSULE LAMP 12V 35W G4,26.000,0.500,
PVCT007550,PVC TRUNKING 75X50MM-DIGNITY,26.000,2.500,
SSCH003,SS CHAIN 3MM,26.000,2.000,
PRD075050,"PVC REDUCER BUSH HP 3""X2""",26.000,0.600,
PVCSWA4035,CABLE PVC SW ARMOURED 4CX35MM -UAE / RIYAD,26.000,7.500,
FIXB010100,FIX BOLT (RAWL BOLT) 10X100MM,26.000,0.150,
V1016-1,SW SOCKET 13A 2G MAT GOLD UNNIVERSAL - V MAX,26.000,1.500,
GARDH20,GARDEN HOSE 20MM,26.000,0.500,
CFL2075B,CABLE FLEXIBLE 2CX0.75MM OVAL BLK 100YDS,26.000,12.000,
CFLSC0006,CABLE FLEXIBLE SINGLE CORE 6MM,26.000,0.700,
V408MB,SW SOCKET 13A 2G UNIVERSAL W 2USB - REXANS,25.000,4.000,
LDLGU10C,LED DICHROIC LAMP 3W GU10 - COLOUR,25.000,1.500,
ESL15ES-2,E SAVING LAMP 15W E27 SPIRAL- GE,25.000,1.500,
FRD500-7,FAN REGULATOR DIMMER 500W - OSTRICH,25.000,1.800,
S4186,TUBULAR LAMP FOR ROOF LIGHTS 12V 5W,25.000,0.500,
NCR090K,NAIL CLIP ROUND 9MM - KHIND,25.000,1.200,
GICH003,GI CHAIN  3.0MM,25.000,0.600,
LEDSB05,LED STICK BULB 5W E14 WW - IMAGE,25.000,0.800,
ESL20ES-1,E SAVING LAMP 18/20W E27 - OSRAM,25.000,1.200,
RPB2TRG,ROCKER PUSH BUTTON 2T RED/GREEN,25.000,0.300,
LPBXC1301,MULTI VOLTAGE  PROTECTOR 13A - LIPER,25.000,1.000,
POLINC25,POLY INCERTER 3/4,25.000,0.400,
BX2G1155,BIAX LAMP 2G11 55W 4P GE,25.000,3.500,
LEDB0401,LED BULB 4W E27 - PHILIPS,25.000,1.500,
LEDCL04-8,LED CANDLE LAMP FILAMENT 4W E12 WW  C35,25.000,0.800,
PPHP400,"PVC PIPE HP 4"" 400MM",25.000,3.250,
FLT21T5-1,FL TUBE T5 3F 21W - VETO,25.000,1.200,
SWMC20DP,SWITCH M/CLAD 20A DP,25.000,3.000,
PVCST2516-2,PVC ST TRUNKING 25X16MM - IMAGE,25.000,0.800,
SCCW,SCREW CAP WITH COVER WHITE,25.000,0.075,
HJ91Y,PUSH BUTTON BOX ONLY 1G YELLOW,25.000,1.200,
LESF312,"LED SPOT LIGHT FITTING 3-1/2"" 12W - V MAX - MODI",25.000,2.500,
FLT015-2,FL TUBE T8 15W WW - GE,25.000,1.500,
LDLG5309-1,LED DICHROIC LAMP 9W GU5.3 MR 16 - ADNEXT,24.000,1.000,
LRL050WWC,LED RICE LIGHT 50MTR WW CLEAR- MODI,24.000,3.500,
PVGLU475C,PVC GLUE 475ML CLEAR,24.000,2.500,
ESLP20ES,E SAVING LAMP 20W E27 - PHILIPS,24.000,1.200,
ESL15ES-1,E SAVING LAMP 15W E27 SPIRAL -V MAX,24.000,1.000,
GLVD1G2W,LED DIMMER SWITCH  250VA 1G - SCHNEIDER,24.000,5.000,
SOLDW10-1,SOLDERING WIRE 20/80 1.0MM 15G,24.000,0.600,
MCBSP10-5,MCB SP 10A - SCHNEIDER,24.000,1.500,
TBBR050,"TOWER BOLT BRASS 2""",24.000,0.500,
SKGS16A,MOB SOCKET G STANDARD 10/16A 2P+SE IVORY,24.000,0.600,
RL-2054,LED FILAMENT LAMP ROUND 4W E27 G45 - ROSY,24.000,0.700,
730076BSS,SW SOCKET  13A 2G BSS - SYNERGY,24.000,12.500,
ESLP08ES-2,E SAVING LAMP 8W E27 WW - PHILIPS,24.000,1.000,
CFL5025R,RUBBER FLEXIBLE CABLE 5CX2.5MM,24.000,1.500,
NUT24,NUT 24MM HEXAGONAI,24.000,0.250,
GIPWHD24,GI PLATE WASHER HD-M24,24.000,0.200,
FLTR022,FL TUBE ROUND 22W T8,24.000,1.000,
CFLSC1000,CABLE FLEXIBLE SINGLE CORE 10MM,24.000,0.700,
IMP03203-1,IND MALE PLUG 220V 32A 2P+E,24.000,1.200,
MCBSP10-7,MCB SP 10A - GE,24.000,1.800,
LEDT218,LED TUBE 2FT 12W WW - RR,24.000,0.800,
HDL01235-1,HALOGEN DICHR LAMP 12V 35W MR11,24.000,1.000,
WDB01,WIRELESS DOOR BELL - VETO / EXTEX,23.000,3.000,
CAPLG960,CAPSULE LAMP 240V 60W G9,23.000,0.500,
POLE012,"POLY ELBOW 1/2""",23.000,0.700,
CSP2C100RB,CABLE SPEAKER 2CX1.00MM(18AW) RD/BK -100YDS,22.000,5.000,
POLS060MC,POLYTHENE SHEET 60MICRO,22.000,1.500,
HP-1608,CLEAR  D/SIDE MOUNT TAPE 30MMX3M-NANO,22.000,1.600,
PECHP100,"PVC END CAP HP 4""",22.000,0.500,
WPS12,WP SWITCH 10A 1G 2W IP55 - RR,22.000,1.500,
CFL2075W,CABLE FLEXIBLE 2CX0.75MM OVAL WH,22.000,12.000,
PBHP2,PVC BEND HP 2'' 90D,22.000,0.700,
VTEC,VIKING TERMINAL END CAP,22.000,0.150,
CFL3160R,RUBBER FLEXIBLE CABLE 3CX16MM,22.000,5.500,
FBH060,"FLEX HOSE BRAIDED 60CM 1/2""X1/2""",22.000,1.000,
PVCGPG36,PVC GLAND PG-36,22.000,0.600,
BCLAMP5,"BATTERY CLAMP 5""",22.000,0.650,
FCAP0250,FAN CAPACITOR SQUARE 2.5UF / 1.8UF,22.000,0.600,
LEDELTWDSA,LED EXIT LIGHT TRANSPARENT W/ DOUBLE SIDE ARROW,22.000,5.500,
LEDC03TER,LED CANDLE 3W E14 COLOUR  TER,22.000,0.500,
PPHP040,"PVC PIPE HP 1-1/2""",22.000,0.600,
DIN4102B2,POLY UR FOAM SPRAY 750ML F/RETARDANT,22.000,3.500,
KA503A,INFRARED MOTION SENSOR SURFACE - PRESTON,22.000,6.700,
ERCB2004,EARTH ROD COP BONDED M20 X4',21.000,2.500,
PPRBV020,"PPR BALL VALVE 3/4"" 20MM",21.000,2.500,
WHGL500,WHITE GLUE 500G,21.000,1.500,
LEDCL05-3,LED CANDLE LAMP 5W E12,21.000,2.000,
DOA-HD,DRAINAGE OPENER ACID HD (SPL),21.000,4.300,
PPHP3/4-1,"PVC PIPE HP 3/4"" x 1MTR",21.000,0.250,
GIPS020,GI PLAIN SADDLE 20MM,21.000,0.050,
EFMH450-2,"EX FAN METAL HD 450MM 18"" - BOLTON",21.000,25.000,
EFMH225-1,"EX FAN METAL HD 225MM 9"" - ELECTWELL",21.000,10.500,
LESF510-1,"LED SPOT LIGHT FITTING  5"" 10W -AKT",21.000,6.000,
LEPSF08-2,"LED PANEL SQ 8"" 20W FLUSH -TECO",21.000,3.500,
PRD100050,"PVC REDUCER BUSH HP 1/2""",21.000,0.250,
PYHP100-2,"PVC 'Y' HP 4""",21.000,1.000,
CET001,WELDING EARTH CLAMP 500A,21.000,3.500,
LESF103,"LED SPOT LIGHT FITTING 1"" 3W",21.000,1.500,
MCGE2P20,MAGNETIC CONTACTOR 240V 20A 2P - GE,21.000,10.500,
2DL182P,LAMP 2D 16W 2PIN,21.000,2.000,
VN6662MBSS,SW SOCKET METALIC 13A 2G  BSS-B - RR/VIVAN,21.000,4.500,
HALJ118,HALOGEN LAMP 240V 150W -SPN,20.000,1.100,
SAUTCH23,RUBBER SPLICING TAPE - SAUTCH 23,20.000,3.500,
GLS205B22,NIGHT LAMP 5W B22,20.000,0.250,
GIPS032,GI PLAIN SADDLE 32MM,20.000,0.100,
WHT63-3,WP ISOLATOR 63A TPN - BENNA,20.000,4.000,
EFP15CM-7,EX FAN PVC SQUARE 15CM - MX2080,20.000,4.000,
EFMH150-3,"EX FAN METAL HD 150MM 6""- ELECTWELL",20.000,8.000,
GIR2520,GI REDUCER 25MMX20MM,20.000,0.400,
617058,SW SOCKET 13A 1G USB TYPE - BELANKO,20.000,8.500,
PPRS034,PPR SPRING CLIP 1-3/4'',20.000,0.060,
MSAP16A,MOB SOCKET & PLUG G STANDARD 10/16A 2P+E BLK,20.000,1.500,
CF12001,CARTRIDGE FUSE 8.5X31.5 - 1A,20.000,0.600,
AMSP357,"LED SPOT LIGHT FITTING 3 1/2"" 7W  WH/WW - AMBIENCE",20.000,1.500,
PECHP075,"PVC END CAP HP 3""",20.000,0.400,
CB110M,CUTTING BLADE 110MM,20.000,0.500,
617095,TELEPHONE SOCKET BTM - BELANKO,20.000,2.000,
PUP04,PU PIPE 4MM X 2.5MM,20.000,0.600,
LEPRS10-4,"LED SURFACE LIGHT RD 10"" 30W - PRESTON / REXTON",20.000,3.500,
V471,TV SOCKET FLEX TYPE - HAILAR,20.000,2.200,
PJB25Y,PVC JUNCTION BOX 25MM Y,20.000,0.500,
FIXB012,FIX BOLT (RAWL BOLT) 12MM,20.000,0.250,
617120,TV SOCKET 'F' TYPE - BELANKO,20.000,0.900,
DEF100-8,"DUCT EX FAN 100MM 4"" -MX",20.000,3.500,
LEDB0502,LED BULB 5W E14 - PRC,20.000,0.600,
E3412A,SWITCH 10A 4G 1W - CLIPSAL,20.000,1.500,
AFSM,AUTO FUSE-SUPER MINI,20.000,0.000,
LEFD200,LED FITTING W DIFFUCER 4FT 200W WH - VICTORY,20.000,3.000,
LDL0625-1,"LED DOWN LIGHT 6"" 25W - HIMAX",20.000,1.200,
GER600A,WELDING ELECTRODE HOLDER 600A,20.000,7.500,
PJB251BLK,PVC JUNCTION BOX 25MM 1W (BLK),20.000,0.375,
LEDFL0050C,LED FLOOD LIGHT 50W RGB - PRESTON,20.000,12.000,
POLYIN12,POLY INSERTER 1/2,20.000,0.050,
LEPSF08-10,"LED PANEL SQ 8"" 20W FLUSH WH - NEOX",20.000,3.000,
DBHS020,DRILL BIT HSS 2.0MM,20.000,0.250,
GIJCN08,GI JOINT COUPLING NUT 8MM,20.000,0.200,
LEPRF05-3,LED PANEL RD 5'' 12W FLUSH- LIPER,20.000,2.500,
LSLF458W,LED SLIM FITTING 4FT 54W - IMAGE,20.000,4.500,
PLL4P13-4,PL LAMP 13W 240V 4PIN 840-GE,20.000,1.800,
EXS1365-2,EXT SOCKET 13A 6W/5MTR - KL STAR,20.000,5.500,
LDLGU1010W,LED DICHROIC LAMP 10W GU10 WW - WONDERFUL,20.000,0.700,
CFL30075,CABLE FLEXIBLE 3CX0.75MM - 80YDS,20.000,12.000,
MRLL123,HALOGEN DICHR LAMP 12V 3W MR11 - OSRAM,20.000,2.500,
HDL22050-9,HALOGEN DICHR LAMP 220V 50W GU10 - GE,20.000,0.600,
S092,SW SOCKET 13A 1G - A&T,20.000,0.600,
PATCH003,PATCH CORD CAT6 UTP 2MTR,20.000,0.800,
EFP15CM-3,EX FAN PVC SQUARE 15CM - INDIGO,20.000,4.000,
HSSL025,HEAT SHRINKABLE SLEEVE 16MM,20.000,0.500,
LEDB0527,LED BULB 5W E27 - SPARTON,20.000,0.700,
EFG21W,E SAVING GLOBE LAMP 21W E27,20.000,3.500,
JCL0075,"JUBILEE CLIP 7""",20.000,1.000,
27AE,BATTERY H VOLTAGE 12V 27A,20.000,0.500,
LEFT830,LED FITTING T8 4FT 30W  - IMAGE,20.000,2.500,
WHT35-1,WP ISOLATOR 35A TPN -  REXTON,20.000,4.000,
GICS3803,"GI COACH SCREW 3/8""X3""",20.000,0.175,
GF52005,GLASS FUSE 5X20 500MA,20.000,0.050,
PVCGPG42,PVC GLAND PG-42,20.000,0.700,
TU35939,BIAX LAMP 18W 2P 840 CW - GE,20.000,2.500,
LDLGU105-5,LED DICHROIC LAMP 5W GU10 DL DIM - OSRAM,20.000,3.000,
PT313-2,PLUG TOP 13A 3PIN - SCHNEIDER,20.000,0.500,
PLL2P26-6,PL LAMP 26W 240V 2PIN CW-TUNGSRAM,20.000,1.500,
CP10A250V,COMPUTER PLUG 10A 250V,20.000,1.200,
PEHP075-2,"PVC ELBOW HP 3"" 90D",20.000,0.450,
CR2016,BATTERY LITHIUM 3V 2016,20.000,0.500,
PVT007550D,PVC TRUNKING 75X50 - DD,20.000,4.500,
ESL15E27DLX,E SAVING LAMP 15W E27  WW - OSRAM,20.000,1.500,
DS0101070,PVC ADAPTABLE BOX WP 100X100X70 - MAXTON,20.000,0.850,
KFE40M,KOPEX ADAPTOR M40,20.000,1.500,
VT0060,VIKING TERMINAL 6.0MM,20.000,0.350,
FIXB10100,FIX THROUGH BOLT M10X100,20.000,0.200,
LEDT524-1,LED TUBE 5FT 24W DL - LEON,20.000,2.500,
FKT11G23,FLY KILLER TUBE 11W PL G23 2PIN BL - OSRAM(OS1234),19.000,7.500,
RML1370,REMOTE CONTROL FOR LED/LCD TV,19.000,2.000,
PPRE020,PPR ELBOW 3/4'' 90D,19.000,0.150,
STMR16,INFRARED MOTION SENSOR MR-16 V8029,19.000,4.500,
RCCB406303-1,RCCB 4P 63A 30MA - LS,19.000,12.500,
PLL4P26-2,PL LAMP 26W 240V 4PIN CW-GE,19.000,1.500,
LEPRF03-2,"LED PANEL RD 3"" 3W FLUSH - WELLUCK",19.000,1.200,
282427,SWITCH 45A DP + NEON - GALION WHITE,19.000,6.200,
CFL53500,CABLE FLEXIBLE 5CX35MM,19.000,10.500,
FBE240W,ELECTRONIC BALLAST 2X40W W/WIRE,19.000,2.000,
IWS03203-2,IND WALL SOCKET 220V 32A 2P+E - (PCE),19.000,2.500,
282402,SWITCH 16X 2G 1W - GALION WHITE,19.000,2.300,
GWPIU3010,WP SW SOCKET 13A 1G IP66 - SCHNEIDER,19.000,10.500,
282408,SWITCH 20A DP+NEON - GALION WHITE,18.000,4.200,
PST008080,PVC SLOTTED TRUNKING 80X80MM - 2MTR,18.000,5.000,
GIB10120,GI BOLT 10X120MM,18.000,0.250,
LEPF60-11,LED PANEL SQ 600X600MM FLUSH 60W WW - ZIA,18.000,6.000,
ERCSC1040,EARTH ROD COUPLER SC 10X40,18.000,1.200,
MEAST-6,MEASURING TAPE 3MTR - CROWNMAN,18.000,0.500,
PPRE45D1/2,"PPR ELBOW 1/2"" 45D",18.000,0.100,
LRL10RD,LED RICE LIGHT 10YDS RED,18.000,1.500,
DEF150-3,DUCT EX FAN 150MM -  RR,18.000,4.500,
LEDCORD-1,LED CONNECTOR CORD-HYUNDAI,18.000,1.200,
LEDBMC,LED BULB ROTATING MULTI COLOUR 3W E27,18.000,1.500,
PFT25100,PVC FLOOR TRUNKING 25X100X2MTR,17.000,5.000,
CFLE1/2C,"COPPER FLANGE ELBOW 1/2"" CONEX /  UK BLACK",17.000,2.000,
SWSKT13DUN,SW SOCKET 13A 2G UNIVERSAL,17.000,2.500,
LEPRF03-3,"LED PANEL RD 3""  4W FLUSH WW 5YRS- HYUNDAI",17.000,2.000,
DBSP0008-3,DISTRIBUTION BOARD 8W SPN - GACIA,17.000,20.000,
MSH4,"MS HINGERS 2"" / 4""",17.000,0.350,
LEDFL0200-2WH,LED FLOOD LIGHT 200W WH - MODI / RR,17.000,17.500,
PST006060,PVC SLOTTED TRUNKING 60X60MM - 2MTR,17.000,3.500,
PBHBK,PUSH BUTTON FOR HOIST,17.000,2.000,
LEDEXTRA,LED EXIT LIGHT TRANSPARENT W/ RIGHT  ARROW - ROLA,17.000,4.500,
CFL43500,CABLE FLEXIBLE 4CX35MM,17.000,7.900,
LTE5072,LED WARNING LIGHT BN,17.000,4.000,
ERCL19SC,EARTH ROD CLAMP SC M19 'O',17.000,0.750,
DSO151170,PVC ADAPTABLE BOX WP 150X110X70 - MAXTON,17.000,1.500,
CFHOOK,"CEILING FAN HOOK 10""",17.000,1.500,
EFP25CM-3,EX FAN PVC SQUARE 25CM - SINAR,17.000,7.500,
PUFT06,PU FLEXIBLE TUBE BLUE 6MM,17.000,0.000,
PASPBLK,POWER ADAPTOR SPARE 10A 3P PLUG BLK,17.000,0.800,
LEDB6001,LED BULB 50W E27 -  60W - KSR,17.000,3.000,
ESLP18EST,E SAVING LAMP 18W E27 TORNADO - PHILIPS,17.000,1.800,
FCAP0300,FAN CAPACITOR SQUARE 3UF,17.000,0.500,
APMCCTVC,ADAPTOR PIN MALE CCTV CONNECTOR,17.000,0.500,
LEPSF12,"LED PANEL SQ 12"" 24W SPARTEN",17.000,2.300,
PAINT16,GLOSS ENAMEL PAINT PRISMA  1LTR,17.000,3.200,
EXS1365-1,EXT SOCKET 13A 6W/5MTR - HB,17.000,5.500,
LEDFL0060-1,LED FLOOD LIGHT 60W -MODI,16.000,6.000,
PADL025,PAD LOCK 25MM,16.000,0.500,
MHL2150-2,METAL HALLIDE LAMP 150W 240V DE - GE,16.000,6.000,
MPEN,MARKER PEN,16.000,0.350,
DEF200-7,DUCT EX FAN METAL HD 200MM - DIGNITY/APK3508H,16.000,10.000,
DSMT50,"FOAM TAPE D/SIDE MOUNT 2""",16.000,0.800,
MSFT,MEGA SYPHON - ITALY,16.000,4.000,
LEPRF04-1,"LED PANEL RD 4"" 8W FLUSH - LIPER / BOLTON",16.000,1.800,
VTCS1001,INFRARED MOTION SENSOR SURFACE-VETO,16.000,5.500,
WL16900L2BK,WALL LAMP DOUBLE SIDE BLK GU10 HOLDER,16.000,3.000,
282432,SW SOCKET 13A 1G - GALION WHITE,16.000,1.900,
SHOH-1,SHUT-OFF HEAD - BOSINI,16.000,1.300,
RUBW25,RUBBER WASHER 3/4'',16.000,0.025,
KB32,SWITCH 16A 2G 2W - SCHNEIDER/VIVACE,16.000,1.110,
GU1412BSS,ULTIMATE SWICH 16AX 1G 2W BSS -SCHNEIDER,16.000,9.000,
EFMH300-1,"EX FAN METAL HD 300MM 12"" -  RR",16.000,14.000,
TVSWM,TV STAND WALL MOUNTED BRACKET,16.000,2.000,
RG60305-1,SATTELITE CABLE RG6 305MTR HD 99% - STAR GOLD,16.000,25.000,
LEDTL30-2,LED TRACK LIGHT 220V  30W BLK-BODY WW- V.DOING,16.000,3.000,
DLF150-3,DOME LIGHT 150MM CLEAR GLASS WITH E27 BASE,15.000,2.500,
EFP20CM-5,EX FAN PVC SQUARE 20CM - DIGNITY,15.000,5.500,
ABSS304,ALLEN BOLT SS M10 X 40,15.000,0.350,
FP100227,PHOTOCELL SWITCH 10A - FISHER /BECKER/TOMAX,15.000,5.500,
CERC1502,CERAMIC CONNECTOR 15A2W,15.000,0.350,
FLS105-1,FLOAT SWITCH 10A 5MTR - RR,15.000,3.500,
PPRP032,"PPR PIPE HP 1""",15.000,2.400,
FBF136-3,FL BATTEN FITTING 1X36 - SUPERLEXPLUS  / BRIGHT LIGHT,15.000,2.500,
92138,PVC ADAPTABLE BOX WP 4X4X2 - LEGRAND,15.000,2.000,
AS33125,AMERICAN STD MOB SOCKET 125V 15A,15.000,1.400,
LEDB1502,LED BULB 15W E27 - MODI,15.000,1.200,
CF0900-2,"CEILING FAN 36"" (900MM) - CROMPTON HIGH BREEZ",15.000,13.000,
LPTL30D4,LED FITTING W DIFFUCER 4FT 32W - LIPER,15.000,5.000,
LEDGL12-2,LED SPIKE LIGHT 12W WH - HIMAX LY3007,15.000,3.500,
7306CGDWW,LED DICHROIC LAMP 6W GU10 WW  DIM -ECOLAMP,15.000,2.000,
EXS1366-1,EXT SOCKET 13A 6W 6MTR - PERMA,15.000,6.000,
LRL10GR,LED RICE LIGHT 10YDS GREEN,15.000,1.500,
WBNB,WASH BASIN NUT & BOLT SET - GER,15.000,0.500,
TOS1322,TOGGLE SWITCH 3W 15A 6PIN 1322,15.000,1.300,
UTA13,UNIVERSAL TRAVELLER ADAPTOR 13A (913L),15.000,2.500,
AKAL01B,ALLEN KEY SET 9PCS BLACK  -AL01B,15.000,0.800,
PTHP100,"PVC TEE  HP 4""",15.000,0.800,
DBSP0202-1,DISTRIBUTION BOARD 2+2 SPN,15.000,22.000,
LEDESL12SP,LED E SAVING LAMP 12W E27 SPIRAL - LEXPLUS,15.000,1.000,
FCA015UF,FAN CAPACITOR  1.5UF,15.000,0.600,
GLS060ES,GLS LAMP 60W 240V E27 - VETO,15.000,0.300,
PUP08,PU PIPE 8MM BLUE,15.000,0.600,
LH0G12,LAMP HOLDER G12,15.000,1.200,
DEF175-1,DUCT EX FAN 175MM - VOLDAM,15.000,8.000,
PYHP075-1,"PVC 'Y' HP 3""",15.000,0.800,
617092,DATA SOCKET RJ45 2G - BELANKO,15.000,5.800,
HDLGU10-1,HALOGEN DICHR LAMP GU10 50W- COLOUR,15.000,1.500,
CC0008,"CABLE CUTTER 8""",15.000,2.000,
GARDT20,"GARDEN TAP 1""",15.000,2.500,
LEDCLO4,LED CANDLE LAMP FILAMENT 4W E12 WW - TERSEN,15.000,1.200,
CFL30600-2,CABLE FLEXIBLE 3CX6.0MM - 80YDS,15.000,75.000,
HPUN2'',"HP UNION 3/4""",15.000,2.000,
CF1400-9,"CEILING FAN 56"" (1400MM) - VILAXO",15.000,8.500,
ABRKTL,ANGLE BRACKET LARGE,15.000,0.125,
CC0010,"CABLE CUTTER 10""",15.000,3.000,
19160301,"WIRE STRIPPER CUTTER 6.5"" - WEHAND",15.000,2.000,
LEDCP,LED CONNECTOR PIN,15.000,0.050,
PPDD32,PVC CONDUIT PIPE 32MM DD,15.000,1.400,
EMPB-5,EMERGENCY STOP PUSH BUTTON MUSHROOM - ABB,14.000,8.500,
